id,amount_tsh,funder,gps_height,installer,longitude,latitude,basin,region,district_code,lga,population,scheme_management,extraction_type,management,payment_type,water_quality,quantity,source,waterpoint_type,operational_year,status_group
42120,34,337,1771,390,6177,15697,3,15,2,113,197,7,3,7,2,6,2,6,1,48,2
42123,18,1196,1451,2116,25009,27548,6,18,2,109,0,7,9,7,2,6,2,5,1,9,0
42125,34,456,607,571,48390,36236,5,6,3,101,237,11,3,7,2,6,1,6,2,55,2
42126,59,1501,1438,390,26944,5505,1,3,5,51,120,7,3,7,0,6,1,8,1,8,0
42127,34,1742,949,1852,29088,3400,1,16,3,61,60,7,7,7,6,6,0,6,1,11,2
42128,18,456,122,390,54460,14845,7,7,9,37,257,12,9,7,2,6,1,7,6,37,2
42129,34,1634,744,1713,48049,37358,5,6,3,101,75,11,3,7,1,6,1,6,1,8,0
42130,27,1205,1228,1331,1567,33161,3,5,2,28,746,11,3,9,1,6,1,6,2,22,1
42131,5,456,1591,390,45260,45901,5,6,4,73,34,7,3,7,2,6,2,8,6,50,0
42132,29,585,377,390,40502,18014,6,11,3,35,197,8,3,7,2,6,1,6,1,14,1
42133,25,292,167,390,48252,19827,8,11,2,71,623,7,15,7,2,7,4,7,4,21,2
42135,11,456,129,390,50706,22141,8,14,2,29,384,7,7,7,5,6,1,6,1,46,2
42136,27,1205,1129,390,3865,56253,4,4,1,26,197,7,3,7,2,6,0,8,1,14,2
42137,34,542,441,952,46937,26114,8,11,6,83,0,7,12,7,1,6,1,7,4,6,0
42139,27,513,1129,390,5763,50781,3,4,4,6,197,7,15,7,2,6,0,7,4,20,2
42140,27,1825,1129,2138,17588,6998,1,10,3,46,197,7,3,7,2,6,1,8,1,15,0
42141,25,513,1621,645,24911,54764,4,9,2,103,296,9,8,11,1,6,1,7,4,25,2
42142,34,230,2064,305,24062,9165,6,3,4,91,34,7,3,7,0,6,1,8,1,32,0
42144,27,456,1365,390,1180,32332,3,5,2,28,353,11,3,9,1,6,1,6,1,15,0
42145,23,1866,1561,2021,36612,27585,8,8,5,41,197,10,14,7,5,4,2,3,2,18,1
42146,33,436,1395,201,43037,47054,5,6,5,16,65,10,3,9,4,6,1,8,1,26,0
42147,34,1417,1426,390,9852,38175,3,17,3,25,466,12,9,11,6,3,0,7,6,13,2
42150,27,964,1129,1150,9715,28667,3,19,3,124,197,7,9,7,2,4,2,7,4,17,0
42151,34,1417,1426,1956,22291,48358,0,17,6,64,466,9,8,11,5,6,2,7,4,13,0
42152,5,180,859,390,45089,42555,5,6,4,73,0,10,14,9,5,6,1,3,1,11,2
42153,27,513,1279,645,13205,57516,3,13,6,15,426,7,15,7,6,7,0,7,4,23,2
42154,27,261,1129,272,19425,7283,1,10,3,46,197,7,3,7,1,6,1,8,1,15,0
42155,34,337,937,390,7376,17713,2,15,2,113,384,7,3,7,2,6,1,6,1,29,0
42156,32,181,1234,203,24262,37602,0,18,1,23,281,8,9,10,2,6,1,3,6,21,2
42157,44,261,1786,390,29781,15881,6,3,2,79,50,7,15,7,2,6,1,7,4,18,2
42158,34,1733,1426,133,16198,42123,0,17,8,40,466,3,3,3,6,6,3,5,1,13,0
42159,43,474,1305,590,12051,52608,4,13,8,22,552,7,9,7,1,4,2,7,6,30,2
42160,11,780,1208,937,42076,46755,5,6,7,106,0,10,3,9,1,6,1,8,1,18,0
42161,48,1370,1544,1518,35300,17194,6,3,7,34,80,7,3,7,2,6,1,6,1,11,0
42163,39,1139,1320,1474,4244,45743,3,5,1,30,314,7,3,7,6,6,1,8,2,31,2
42164,27,1196,1129,2116,18675,10209,1,10,4,100,197,7,3,7,2,6,1,6,1,20,2
42165,27,1742,1279,1124,15313,51903,4,13,2,54,426,7,0,7,1,4,1,3,4,23,0
42168,34,1417,1426,1956,24140,38488,0,17,6,64,466,9,8,11,2,6,1,7,4,13,0
42169,27,727,1129,807,13662,10328,2,10,6,62,197,7,8,7,3,6,2,7,4,18,2
42170,34,456,1167,390,49589,30725,5,20,1,52,0,7,3,7,2,6,1,8,1,48,2
42171,34,22,1748,390,28072,11398,6,3,4,91,29,7,3,7,1,6,1,8,1,9,0
42172,34,36,429,900,46675,25556,8,11,6,83,0,7,9,7,2,6,1,7,6,8,0
42173,27,513,1279,603,11908,49976,4,13,7,67,426,7,8,7,2,6,0,7,4,23,0
42174,14,456,111,1807,50446,20113,8,14,3,39,0,12,3,6,5,7,4,6,1,46,0
42176,18,1196,1617,2116,26065,29801,0,18,2,109,0,7,14,7,6,7,0,0,1,9,2
42179,34,39,1733,390,492,34312,3,5,3,31,167,7,3,7,6,6,1,8,5,10,1
42180,44,456,1317,390,1648,34026,3,5,2,28,518,11,3,9,0,6,1,6,1,45,0
42181,27,456,1129,571,15412,14802,2,10,1,13,197,7,14,7,5,6,1,3,1,14,0
42183,34,1698,2055,1763,25681,8888,6,3,4,91,80,7,3,7,1,6,1,6,1,9,0
42185,12,1180,1684,299,39520,47884,0,0,7,65,145,7,3,11,6,6,1,8,2,13,0
42186,43,261,1492,336,31970,17854,6,3,1,24,384,7,3,7,1,6,0,8,1,37,2
42187,23,971,1282,2033,19327,56985,4,9,6,97,155,7,14,7,6,6,1,2,1,36,2
42188,18,1836,1506,2021,36533,27320,8,8,5,41,237,10,14,7,5,4,0,3,2,50,2
42189,48,1392,841,390,2499,20527,3,15,3,92,0,7,4,7,2,6,1,3,4,25,2
42190,14,456,1794,390,37649,48249,0,0,2,0,149,7,3,7,2,6,1,8,1,20,1
42192,27,456,1129,390,4106,57091,4,4,1,26,197,9,3,7,2,6,0,8,1,14,2
42194,34,1868,1426,2048,18582,41835,0,17,2,58,466,9,8,11,4,6,1,7,4,13,0
42195,27,1866,1129,2040,36999,24267,8,2,1,76,197,7,3,7,2,6,3,5,1,14,1
42196,18,429,1329,524,21037,53903,4,9,4,10,296,9,9,11,6,6,1,7,6,19,2
42197,59,721,669,805,42754,770,7,16,1,120,0,7,13,7,0,6,1,3,4,10,0
42200,14,456,1914,390,37743,47924,0,0,2,0,149,7,3,7,2,1,2,8,6,20,2
42201,34,1417,1426,390,15944,42276,0,17,8,40,466,9,8,11,6,6,1,7,4,13,0
42202,27,1866,1129,1066,37295,24359,8,2,3,43,197,7,3,7,0,6,1,8,2,15,0
42203,34,1323,1957,10,26184,9593,6,3,4,91,80,8,3,10,1,6,1,8,1,8,0
42204,34,346,1426,390,16687,39617,0,17,8,40,466,7,3,7,5,6,1,8,2,13,2
42205,18,971,1377,1018,18930,53876,4,9,4,10,296,8,3,7,5,6,1,2,2,49,0
42208,27,1258,1279,390,11285,51847,4,13,3,22,426,7,8,7,2,6,1,7,4,23,2
42209,34,1417,1426,1485,11534,42421,4,17,3,104,466,9,0,11,2,6,1,3,4,13,2
42210,12,1601,1675,1696,28789,35864,0,8,2,17,241,3,11,3,2,4,0,5,4,9,2
42211,18,1196,1604,2116,27157,32091,0,18,2,109,0,7,8,7,6,6,2,7,4,32,0
42213,17,62,67,41,55255,19954,8,14,4,69,197,7,15,7,2,6,0,7,4,14,2
42214,11,1866,2061,1970,30624,37633,0,8,3,63,0,7,3,7,2,6,1,6,2,7,2
42216,34,36,429,900,46436,25705,8,11,6,83,50,7,9,7,2,4,2,7,4,9,2
42218,5,456,1454,571,45446,45613,5,6,4,73,0,8,3,10,1,6,2,8,1,52,2
42219,34,345,1405,390,20828,49535,4,17,1,5,384,9,8,11,2,6,1,7,4,23,1
42220,27,593,1129,119,2950,56994,4,4,1,26,197,12,9,7,2,6,1,7,6,14,2
42221,43,1546,1137,1060,32032,2677,1,16,4,112,552,2,4,1,1,6,3,7,4,29,0
42222,56,1742,1549,390,25874,13095,6,3,4,91,494,8,3,10,1,6,1,6,1,42,0
42223,23,0,121,1,54185,20997,8,1,2,20,60,4,14,4,5,5,1,3,1,9,0
42224,27,727,1129,807,11081,10074,2,10,6,62,197,7,9,7,3,6,1,7,6,18,2
42225,12,28,1582,68,32111,34684,0,8,2,17,662,7,11,7,2,6,0,5,4,33,2
42226,29,293,346,390,36814,16536,6,11,3,35,149,12,15,7,2,6,2,7,4,20,0
42228,43,456,292,390,51260,29009,5,20,3,80,197,7,3,7,2,6,2,8,1,45,2
42229,18,0,79,1,55064,21601,8,1,2,20,343,9,14,11,5,6,1,3,1,20,0
42230,34,4,1147,4,33393,3724,1,16,5,86,90,7,3,7,0,6,2,6,1,37,2
42231,34,261,1782,337,27313,966,1,16,3,61,0,7,3,7,6,6,0,8,1,30,2
42232,34,456,1392,273,46934,39608,5,6,2,84,70,7,3,7,1,6,1,8,1,48,0
42233,34,22,1801,390,26209,11615,6,3,4,91,70,7,3,7,1,6,1,8,1,9,0
42234,27,727,1129,807,11079,10111,2,10,6,62,197,7,9,7,2,6,1,7,6,18,2
42237,18,395,546,487,47491,5911,7,7,13,49,247,7,9,7,6,7,0,7,6,37,2
42238,27,456,1279,1644,10234,52463,4,13,5,102,426,7,9,7,5,6,1,2,1,23,2
42239,44,261,1086,390,31810,1881,7,16,2,111,426,7,3,7,3,6,0,6,1,44,2
42240,27,261,1129,337,14301,11846,2,10,2,60,197,7,3,11,3,6,1,6,1,18,0
42241,34,212,393,293,41413,18794,6,11,1,36,40,7,3,7,3,6,1,6,1,6,0
42242,34,456,1361,390,49762,30499,5,20,1,52,0,7,3,7,2,6,1,8,1,48,0
42243,34,1394,1788,390,5452,15866,3,15,2,113,59,7,15,7,2,6,1,3,4,29,0
42245,14,456,1549,390,37360,44401,5,0,2,0,149,7,3,7,2,6,2,8,1,18,2
42246,27,261,1129,337,9963,11854,2,10,6,62,197,7,15,7,3,6,1,3,4,18,0
42247,34,1417,1426,390,10053,38985,4,17,3,25,466,12,9,4,6,3,3,7,6,14,0
42248,27,1508,1129,272,19085,6437,1,10,3,46,197,11,3,8,5,6,1,6,2,15,0
42251,5,456,1548,1474,43605,47249,5,6,4,73,0,7,3,7,2,6,2,8,6,46,2
42252,11,1196,1961,390,35400,51434,0,0,6,50,851,7,3,7,3,6,2,6,0,60,0
42253,27,456,1129,272,11901,30311,3,19,3,124,197,7,7,7,2,6,2,3,1,17,2
42254,27,456,1129,567,30504,24962,0,2,6,4,197,7,7,7,5,6,1,3,1,18,0
42256,18,62,170,96,57172,2245,7,12,1,77,680,7,7,7,5,6,2,3,2,8,2
42257,43,456,1076,390,50899,29656,5,20,3,80,50,7,3,7,2,6,2,8,2,8,0
42258,59,1501,1451,390,26712,5537,1,3,5,51,50,7,3,7,0,6,1,8,1,8,0
42259,23,1196,1675,2116,27328,33575,0,18,2,109,149,7,7,7,5,6,2,3,1,9,0
42260,27,1284,1129,568,36798,24138,8,2,1,76,197,7,14,7,2,6,2,3,2,14,0
42261,5,180,833,390,45086,42431,5,6,4,73,197,10,3,9,5,6,1,8,1,11,0
42262,27,456,1129,390,4819,54576,4,4,1,26,197,7,3,7,0,6,1,8,1,14,0
42263,27,524,1279,645,14975,50748,4,13,4,45,426,7,15,7,2,6,1,7,4,23,0
42264,18,600,40,386,53129,23667,8,14,1,3,70,7,9,7,2,6,0,7,6,9,2
42265,27,1779,1129,1910,6952,52406,4,4,8,12,197,8,9,10,4,3,2,7,6,12,2
42266,34,345,1427,390,21508,57516,4,17,1,5,466,9,15,11,2,6,1,7,4,14,2
42268,18,1196,1614,2116,25788,30223,0,18,2,109,466,7,0,7,2,6,2,3,4,42,0
42269,18,398,405,507,56358,1398,7,12,4,116,0,10,14,7,2,6,2,3,2,40,2
42270,27,1172,1279,2135,9506,53070,4,13,5,102,426,7,15,7,2,6,0,7,4,23,2
42271,18,396,298,505,56676,1331,7,12,4,116,0,10,14,7,2,6,0,3,2,40,2
42272,34,12,1255,390,43696,46197,5,6,4,73,40,7,3,7,1,6,1,8,1,11,0
42273,18,456,91,390,52708,13326,7,7,9,37,349,12,8,7,2,4,1,7,4,33,0
42274,18,62,265,96,57055,2715,7,12,1,77,384,7,7,7,5,4,1,3,2,9,0
42275,15,180,793,390,44246,42258,5,6,4,73,173,10,14,9,5,6,1,3,1,11,0
42276,51,1501,1677,1657,26182,12495,6,3,4,91,34,7,3,7,0,6,1,8,1,7,0
42277,48,22,1704,390,26562,12186,6,3,4,91,65,7,3,7,0,6,1,8,1,9,2
42278,27,524,1279,645,15236,50025,4,13,4,45,426,7,8,7,2,6,1,7,4,23,0
42279,25,1158,1283,1306,21993,55433,4,9,2,103,100,2,12,1,2,4,1,7,4,15,0
42280,18,390,476,508,48341,3265,7,7,3,85,202,7,9,7,2,3,1,7,6,39,2
42281,27,1830,1129,568,36578,19830,6,2,1,76,197,7,8,7,2,0,2,7,4,14,0
42282,44,22,2001,390,29798,15601,6,3,2,79,50,7,15,7,2,6,2,1,4,18,0
42283,27,456,1129,390,2991,56808,4,4,1,26,197,9,3,7,2,6,2,8,1,14,2
42284,27,403,1129,490,16783,32037,0,19,2,19,197,11,9,7,6,3,2,7,6,19,2
42285,48,1392,1811,390,5222,18779,2,15,3,92,0,7,3,7,2,7,2,6,1,34,2
42286,18,1196,1203,2116,37161,39902,5,0,1,70,0,3,9,3,2,6,3,5,1,9,0
42287,18,1271,88,404,52009,23270,8,14,1,3,10,0,7,4,5,6,1,6,1,13,0
42288,18,1127,89,1251,52126,23300,8,14,1,3,19,7,9,7,2,6,2,7,6,9,2
42289,18,876,609,1085,55610,2211,7,12,12,88,766,7,14,7,5,6,2,3,1,34,2
42290,43,560,1765,698,5009,17625,2,15,3,92,197,7,3,4,0,3,1,6,1,7,0
42291,4,436,1046,201,42317,44281,5,6,5,16,29,10,3,9,5,6,1,8,1,21,2
42292,27,505,1129,600,6094,53568,4,4,3,81,197,12,3,7,2,6,1,8,1,15,0
42293,43,1737,1423,1779,2690,39355,3,5,1,30,247,7,3,7,0,6,1,6,1,17,1
42294,34,1196,26,2116,57081,18432,6,14,6,53,363,7,8,7,2,4,1,7,4,10,0
42296,27,965,1129,1152,10017,29207,3,19,3,124,197,7,7,7,5,6,2,3,1,17,0
42297,27,456,1129,268,8574,29250,3,19,4,123,197,7,9,7,4,6,2,7,6,21,2
42298,27,513,1129,390,4701,55088,4,4,1,26,197,8,3,7,0,6,1,8,1,14,0
42299,27,727,1129,390,3988,56306,4,4,1,26,197,7,3,7,2,6,0,8,1,14,2
42300,12,180,778,390,45075,41920,5,6,4,73,149,10,14,9,5,6,1,3,1,11,0
42301,27,1205,1129,390,4954,55928,4,4,1,26,197,7,3,7,2,6,1,8,1,14,2
42302,34,1122,1426,390,20452,48697,4,17,2,58,466,9,8,11,4,6,1,7,4,14,0
42303,43,432,618,558,46539,22656,8,11,5,72,466,7,9,7,2,6,1,3,6,35,2
42304,34,456,1407,273,46921,39650,5,6,2,84,80,7,3,7,2,6,2,8,1,50,1
42305,27,513,1129,390,4742,55114,4,4,1,26,197,8,3,7,0,6,1,8,1,14,0
42306,34,1394,885,390,6416,18475,2,15,2,113,250,7,9,7,2,6,1,1,6,29,2
42307,29,302,1478,423,46817,39754,5,6,2,84,24,8,3,10,1,6,2,8,1,12,0
42309,25,456,713,423,55467,4872,7,7,10,47,232,8,6,10,5,6,2,6,2,7,2
42311,14,456,1140,1054,4589,24444,2,15,1,75,0,11,4,8,5,4,2,3,4,37,1
42312,25,456,1476,571,25485,53224,4,9,2,103,50,9,7,4,2,4,2,3,1,10,0
42314,27,1723,1129,1862,8313,28572,3,19,4,123,197,7,4,7,2,4,1,3,4,21,0
42317,14,418,376,496,52949,1519,7,12,12,57,0,7,9,7,6,6,0,7,6,37,2
42319,23,1333,1295,1447,17756,55849,4,9,3,82,343,3,3,3,5,6,1,2,2,8,0
42320,34,36,413,900,46210,25569,8,11,6,83,0,7,9,7,2,6,1,7,6,9,0
42321,34,1866,411,588,45387,25061,8,11,6,83,0,7,3,7,1,6,1,6,1,11,0
42322,27,456,1268,1474,12490,53703,4,13,1,121,561,2,3,1,2,6,3,8,2,38,2
42323,29,556,342,691,35613,15333,6,11,3,35,623,7,12,7,2,6,2,7,4,7,0
42324,34,114,1426,1956,22418,40351,0,17,6,64,466,9,9,11,2,6,1,7,6,13,2
42325,27,261,1129,272,19369,7285,1,10,3,46,197,7,3,7,1,6,1,8,1,15,0
42326,27,220,1129,119,4829,56269,4,4,1,26,197,12,3,7,2,6,1,8,5,14,0
42327,18,389,480,483,49020,1948,7,12,17,87,89,7,4,7,2,4,2,3,4,15,2
42328,27,1196,1129,2116,17012,7981,1,10,4,100,197,7,3,7,2,6,2,6,1,20,1
42329,27,456,1279,571,13205,57516,4,13,6,15,426,7,6,7,2,7,0,2,2,23,2
42330,34,220,1560,299,560,32496,3,5,3,31,253,7,3,7,6,6,1,8,6,20,1
42331,27,1830,1129,297,33011,25917,8,2,5,14,197,7,7,7,5,6,0,3,2,18,2
42332,27,302,1129,425,9678,30321,3,19,3,124,197,12,9,7,2,6,2,7,4,17,0
42334,29,212,374,293,41346,18716,6,11,1,36,90,7,3,11,3,6,1,6,1,6,0
42335,12,180,772,390,45049,41904,5,6,4,73,466,10,14,9,5,6,1,3,1,11,0
42339,34,1323,2067,10,25311,8814,6,3,4,91,90,8,3,10,1,6,1,8,1,9,0
42340,48,1868,1515,1567,22851,35156,0,18,1,23,319,7,0,7,1,6,1,3,4,15,0
42341,11,212,1257,550,40692,25753,8,11,1,36,70,7,3,7,5,6,1,8,1,10,0
42342,27,524,1279,645,14762,49833,4,13,4,45,426,7,15,7,2,6,3,7,4,23,2
42343,27,261,1129,337,9471,14560,2,10,6,62,197,7,0,7,3,6,1,3,1,18,0
42344,27,1196,1129,2116,16551,10971,1,10,4,100,197,7,3,7,2,6,1,8,1,20,1
42345,48,753,1798,898,30059,16730,6,3,1,24,489,7,3,7,2,6,0,8,1,22,0
42346,34,261,1577,337,28069,992,1,16,3,61,60,7,3,7,2,6,0,8,1,29,2
42347,25,292,168,390,48345,19735,8,11,2,71,227,7,8,7,3,6,2,7,4,21,0
42348,34,1323,1575,1432,23330,11643,6,3,4,91,56,8,3,10,3,6,1,6,1,7,0
42349,34,288,1638,1945,26395,32108,0,18,4,110,58,9,8,11,2,6,3,7,4,17,0
42350,53,261,1990,336,26688,5873,1,3,5,51,90,7,3,7,0,6,0,8,1,26,2
42351,27,1196,1129,2116,16613,11059,1,10,4,100,197,7,3,7,2,6,1,8,1,20,0
42352,18,302,391,423,51692,19731,8,14,12,39,804,7,8,7,2,6,1,3,4,11,2
42353,8,1273,1582,429,32562,44887,0,0,11,27,296,7,3,7,5,6,2,6,1,18,0
42354,27,727,1129,807,12360,9500,1,10,6,62,197,7,8,7,3,6,1,7,4,18,0
42355,34,587,538,711,41610,21835,8,11,1,36,763,7,4,11,3,6,2,7,4,7,0
42356,27,1258,1279,390,11484,51544,4,13,3,22,426,7,14,7,2,6,1,3,2,23,1
42359,29,555,1289,669,17774,55703,4,9,3,82,247,7,0,7,6,6,1,1,4,21,2
42360,34,1884,1427,1981,22972,50124,4,17,1,5,466,9,8,11,2,6,1,7,4,12,0
42361,12,608,31,748,57118,4529,7,12,1,77,100,7,14,7,5,6,1,3,2,12,0
42362,34,302,831,422,46453,40974,5,6,2,84,70,7,3,7,2,6,2,8,1,8,2
42363,59,261,2070,390,24436,9557,6,3,4,91,162,8,3,10,0,6,1,6,2,26,0
42364,18,1196,1571,2116,25968,33715,0,18,2,109,0,7,7,7,6,7,4,3,1,9,2
42366,12,1077,1748,840,31681,36918,0,8,1,2,120,7,3,7,2,6,1,8,1,7,1
42367,34,767,1390,836,48312,35664,5,6,3,101,237,11,3,9,1,6,1,8,1,10,2
42368,27,1680,1129,1750,8348,28660,3,19,4,123,197,7,9,7,4,6,0,7,6,21,2
42369,18,456,139,355,51300,21153,8,14,3,39,680,7,3,7,2,6,1,6,1,42,2
42370,18,64,1380,43,18262,54079,4,9,4,10,296,9,4,11,6,4,1,3,4,7,2
42371,11,624,1642,756,31794,35650,0,8,2,17,751,7,14,7,5,6,1,5,1,7,0
42372,27,456,1279,536,12335,50091,4,13,7,67,426,7,6,7,2,6,1,2,2,23,2
42373,27,1843,1129,1567,12129,33410,3,19,1,94,197,7,0,7,2,6,1,3,4,17,0
42374,53,261,548,337,44698,860,7,16,1,120,0,7,4,7,0,6,1,3,4,38,0
42376,27,524,1279,645,15373,50342,4,13,4,45,426,7,8,7,2,6,1,7,4,23,0
42377,18,701,1308,1161,27892,25364,6,18,3,56,935,7,17,7,5,4,1,3,2,36,2
42378,34,290,497,368,42660,22441,8,11,1,36,197,7,15,11,1,6,2,7,4,38,0
42379,11,1033,34,1051,57334,4366,7,12,5,78,320,11,14,4,5,6,2,3,2,12,0
42383,43,456,246,390,51089,28673,5,20,3,80,197,7,0,7,2,6,2,7,4,37,0
42384,27,513,1279,390,14679,57516,4,13,2,54,426,12,15,7,2,4,0,7,4,25,2
42385,27,513,1279,390,15273,51267,4,13,2,54,426,3,3,3,2,6,0,5,1,23,2
42386,27,456,1283,1474,11835,53459,4,13,1,121,296,7,9,7,2,6,2,2,2,38,2
42387,43,261,406,337,44034,27,7,16,1,120,0,7,15,7,3,6,1,3,4,34,2
42388,48,792,1171,390,5350,24142,2,15,1,75,384,7,4,7,0,4,1,3,4,30,2
42390,27,1196,1129,2116,16795,7991,1,10,4,100,197,7,3,7,2,6,2,6,1,20,1
42391,27,1866,1129,1507,40615,26295,8,2,3,43,197,7,14,7,2,4,0,3,2,15,2
42392,34,1417,1426,1956,21435,49343,4,17,6,64,466,9,8,11,2,4,2,7,4,13,0
42393,27,261,1129,272,19944,7048,1,10,3,46,197,7,3,7,1,6,1,8,1,15,0
42394,27,302,1129,425,9521,29366,3,19,3,124,197,7,0,7,2,6,2,7,4,17,2
42396,27,456,1279,1644,10856,52336,4,13,5,102,426,7,8,7,2,6,2,7,4,23,0
42397,48,446,1808,390,5510,16994,3,15,3,92,0,7,6,7,2,6,1,8,1,46,2
42399,27,932,1129,386,6757,55687,4,4,3,81,197,7,3,7,2,6,1,8,5,15,0
42400,18,979,1046,390,30896,2674,7,16,2,111,426,7,9,7,5,6,1,6,1,10,0
42401,34,294,325,537,37719,16314,6,11,3,35,197,12,15,7,1,6,2,7,4,6,0
42402,27,302,1129,423,16874,12839,6,10,2,60,197,7,3,11,0,6,3,6,1,18,2
42403,27,513,1129,390,5815,55972,4,4,2,7,197,7,9,7,2,6,1,7,6,18,2
42404,18,1296,474,538,49549,1012,7,12,17,87,45,7,8,7,2,6,3,7,6,11,2
42405,18,62,177,96,57184,2244,7,12,1,77,804,7,7,7,5,6,2,3,2,8,2
42406,18,513,1690,646,23170,56500,4,9,1,118,197,12,9,7,6,6,1,8,5,22,0
42407,34,456,1618,390,49965,32380,5,20,1,52,0,7,15,7,2,6,1,7,4,7,1
42409,14,1805,131,390,53820,18625,6,14,14,99,231,7,9,7,2,6,2,3,6,7,2
42410,34,1719,1740,390,27949,11868,6,3,4,91,40,7,3,7,1,6,1,8,1,11,0
42411,34,219,2208,297,21171,9003,1,3,3,55,35,7,3,7,2,6,2,8,1,8,0
42412,27,736,1129,816,19911,7581,1,10,3,46,197,7,3,7,2,6,1,8,1,15,0
42413,34,587,398,711,41639,18826,6,11,1,36,149,7,8,7,1,6,1,7,4,8,2
42414,27,524,1279,645,15008,49876,4,13,4,45,426,7,15,7,0,6,2,7,4,23,0
42416,18,469,1293,549,20690,53819,4,9,4,10,247,9,0,11,6,4,1,7,4,10,2
42417,34,456,1426,571,13776,38251,0,17,3,104,466,7,7,7,2,6,2,3,2,13,2
42418,11,780,1369,937,42146,47790,5,6,7,106,0,10,3,9,1,6,1,8,1,18,0
42419,25,1008,1382,1186,22056,55263,4,9,2,103,149,2,12,1,2,4,2,7,4,19,0
42420,34,1394,1692,390,7464,13319,2,15,2,113,296,7,9,7,2,6,1,7,4,22,2
42421,34,456,988,273,45871,39356,5,6,2,84,60,10,3,9,1,6,2,8,1,50,1
42422,25,446,681,386,43105,25133,8,11,1,36,518,7,9,7,2,4,3,7,6,17,2
42423,18,456,701,531,48326,27721,5,20,6,18,149,7,14,7,5,6,1,0,2,8,0
42424,8,492,1647,633,32984,45211,0,0,11,27,100,7,3,7,5,6,1,6,1,22,0
42425,34,1417,1426,390,15836,42491,0,17,8,40,466,9,8,11,6,6,1,7,4,13,0
42426,27,643,1129,778,7075,55006,4,4,3,81,197,7,3,7,2,6,1,8,5,15,0
42427,34,727,1706,1927,27614,12852,6,3,4,91,80,7,8,7,3,6,1,1,4,8,0
42428,25,688,1131,866,41166,26022,8,11,1,36,247,7,9,7,2,6,1,7,6,36,2
42429,27,943,1129,297,31921,25180,0,2,5,14,197,7,4,7,2,6,2,7,4,18,0
42430,34,456,359,390,35556,12217,6,11,4,122,0,12,9,7,2,4,1,7,6,18,2
42431,25,1713,2213,1777,23216,6321,1,3,4,91,13,7,3,7,1,6,1,8,1,9,0
42435,25,1322,1027,390,38694,14147,6,11,4,122,65,8,3,11,1,6,1,8,1,18,0
42436,18,1273,205,1195,52922,18240,6,14,14,99,0,4,0,4,5,6,2,7,4,8,2
42437,53,1370,1192,2137,29267,5443,1,3,5,51,75,7,3,7,1,6,1,8,1,7,0
42438,34,1417,1426,1956,21865,49420,4,17,6,64,466,9,8,11,2,6,2,7,4,13,0
42440,27,1825,1129,2138,19561,7075,1,10,3,46,197,7,3,7,1,6,1,8,1,15,0
42441,27,524,1279,645,16414,50875,4,13,4,45,426,7,8,7,2,6,1,7,4,23,0
42442,18,1866,1417,2021,37113,27013,8,8,5,41,730,7,14,7,5,6,1,3,2,11,2
42443,43,474,1305,590,11880,53000,4,13,8,22,552,7,9,7,2,6,2,7,6,21,2
42444,34,345,1427,390,21508,57516,4,17,1,5,466,9,8,11,2,6,1,7,4,14,0
42446,18,971,1267,2033,22454,56252,4,9,1,118,50,12,4,7,6,6,1,3,4,9,2
42447,18,1196,1136,2116,35315,41085,0,0,1,70,0,8,14,10,5,6,2,3,1,20,1
42448,34,1417,1426,525,21610,47029,0,17,6,64,466,9,6,11,5,6,2,6,2,13,0
42449,14,792,404,912,53571,3520,7,12,12,57,0,7,3,7,2,6,0,8,2,26,2
42450,23,26,440,390,49521,29424,5,20,2,44,296,7,9,7,2,6,2,7,6,13,2
42451,8,492,1562,633,32870,43555,0,0,11,27,100,7,3,7,5,6,1,6,1,22,0
42452,18,1196,1768,2116,27527,30744,0,18,2,109,0,7,8,7,2,6,2,7,4,32,0
42454,29,456,1265,571,16339,54249,4,9,3,82,247,7,8,7,6,4,1,7,4,13,2
42455,14,456,128,1807,50449,20092,8,14,3,39,0,7,3,7,5,6,1,6,1,46,0
42456,34,1417,1426,1485,13623,38888,0,17,3,104,466,9,8,11,2,6,3,7,4,13,2
42459,34,1501,2034,1576,25847,8322,6,3,4,91,60,7,12,7,2,6,1,7,4,13,1
42460,27,727,1129,807,12253,9125,1,10,6,62,197,7,8,7,3,6,1,7,4,18,0
42462,48,279,1636,390,25872,5331,1,3,5,51,75,7,3,7,3,6,0,6,1,11,2
42463,27,1620,1129,1804,32311,25343,0,2,5,14,197,7,4,7,5,6,1,7,4,18,0
42465,39,456,1527,390,3280,40678,3,5,1,30,237,7,3,7,6,6,2,8,5,14,0
42466,44,261,1777,390,29536,16086,6,3,2,79,50,7,15,7,2,6,1,1,4,18,2
42467,5,456,1231,571,45614,44965,5,6,4,73,0,8,3,10,2,6,2,8,2,52,2
42468,34,1742,1395,390,24242,13606,6,3,4,91,117,8,3,10,1,6,1,6,2,42,0
42469,34,1118,653,1474,43856,20390,8,11,6,83,0,7,15,7,2,6,1,7,4,49,0
42471,14,77,52,1346,51405,16960,6,14,14,99,0,6,7,5,2,6,1,3,1,9,0
42474,25,592,1128,682,150,32324,3,5,3,31,173,9,3,7,1,6,1,6,2,13,2
42475,27,1196,1129,2116,22708,13739,6,10,7,59,197,10,3,9,2,6,3,6,1,14,0
